user,item,time
186480,5,2023-09-13 17:45:26
185009,19,2023-09-13 17:45:29
185009,19,2023-09-13 17:45:29
171442,5,2023-09-13 17:45:43
184992,19,2023-09-13 17:46:08
184992,19,2023-09-13 17:46:08
184992,5,2023-09-13 17:46:09
185674,12,2023-09-13 17:46:24
140032,8,2023-09-13 17:46:46
140032,8,2023-09-13 17:46:46
185674,5,2023-09-13 17:46:49
140032,8,2023-09-13 17:46:50
141444,19,2023-09-13 17:46:55
141444,19,2023-09-13 17:46:55
140032,5,2023-09-13 17:47:08
184992,2,2023-09-13 17:48:27
184992,12,2023-09-13 17:48:53
184992,14,2023-09-13 17:49:33
171442,13,2023-09-13 17:49:33
184992,13,2023-09-13 17:49:50
180599,14,2023-09-13 17:51:01
179356,7,2023-09-13 17:57:06
179356,4,2023-09-13 17:57:33
186480,12,2023-09-13 18:04:34
186162,12,2023-09-13 18:04:39
185009,12,2023-09-13 18:04:42
140032,5,2023-09-13 18:04:55
186162,13,2023-09-13 18:04:59
185009,13,2023-09-13 18:05:26
140032,8,2023-09-13 18:05:26
140032,8,2023-09-13 18:05:26
141444,15,2023-09-13 18:06:18
141444,14,2023-09-13 18:06:19
141444,17,2023-09-13 18:06:20
141444,16,2023-09-13 18:06:21
141444,18,2023-09-13 18:06:23
186162,14,2023-09-13 18:06:31
141444,17,2023-09-13 18:07:04
186480,13,2023-09-13 18:07:19
184998,14,2023-09-13 18:07:51
184998,14,2023-09-13 18:07:55
186480,14,2023-09-13 18:07:57
141444,5,2023-09-13 18:08:22
185009,15,2023-09-13 18:08:29
185009,14,2023-09-13 18:08:38
184996,14,2023-09-13 18:08:42
171442,14,2023-09-13 18:09:51
186480,17,2023-09-13 18:10:32
185674,14,2023-09-13 18:11:01
140032,12,2023-09-13 18:11:18
140032,13,2023-09-13 18:11:26
140032,14,2023-09-13 18:11:52
184992,17,2023-09-13 18:12:15
185674,17,2023-09-13 18:12:20
140032,17,2023-09-13 18:12:27
186162,17,2023-09-13 18:13:14
179356,13,2023-09-13 18:13:49
185009,17,2023-09-13 18:15:10
186162,17,2023-09-13 18:27:42
184990,8,2023-09-13 18:59:18
184990,8,2023-09-13 18:59:19
141444,5,2023-09-13 19:17:24
186162,19,2023-09-13 19:17:47
186162,19,2023-09-13 19:17:47
186162,19,2023-09-13 19:18:33
186162,19,2023-09-13 19:18:44
186162,19,2023-09-13 19:18:44
186162,19,2023-09-13 19:18:44
186162,19,2023-09-13 19:18:44
186162,19,2023-09-13 19:18:44
186162,19,2023-09-13 19:18:48
186162,19,2023-09-13 19:18:48
186162,19,2023-09-13 19:18:55
186162,19,2023-09-13 19:18:55
186480,19,2023-09-13 19:20:05
186480,19,2023-09-13 19:20:06
184998,19,2023-09-13 19:20:56
184998,19,2023-09-13 19:20:56
184998,19,2023-09-13 19:20:57
140032,8,2023-09-13 19:21:44
140032,8,2023-09-13 19:21:44
140032,19,2023-09-13 19:21:52
140032,19,2023-09-13 19:21:52
140032,8,2023-09-13 19:22:03
140032,8,2023-09-13 19:22:03
140032,19,2023-09-13 19:22:18
140032,19,2023-09-13 19:22:29
140032,19,2023-09-13 19:22:29
140032,19,2023-09-13 19:22:29
140032,19,2023-09-13 19:22:29
140032,19,2023-09-13 19:22:29
184996,19,2023-09-13 19:22:53
184996,19,2023-09-13 19:22:53
184998,19,2023-09-13 19:23:01
184998,19,2023-09-13 19:23:01
184998,19,2023-09-13 19:23:01
184998,19,2023-09-13 19:23:01
184998,19,2023-09-13 19:23:01
184998,8,2023-09-13 19:23:19
184998,8,2023-09-13 19:23:19
141444,19,2023-09-13 19:25:32
141444,19,2023-09-13 19:25:32
141444,19,2023-09-13 19:25:36
141444,19,2023-09-13 19:26:26
141444,19,2023-09-13 19:26:26
141444,19,2023-09-13 19:26:26
141444,19,2023-09-13 19:26:27
141444,19,2023-09-13 19:26:27
185009,19,2023-09-13 19:28:46
185009,19,2023-09-13 19:28:46
185009,19,2023-09-13 19:29:19
185009,19,2023-09-13 19:29:35
185009,19,2023-09-13 19:29:35
185009,19,2023-09-13 19:29:35
185009,19,2023-09-13 19:29:35
185009,19,2023-09-13 19:29:35
186480,19,2023-09-13 19:29:51
186480,19,2023-09-13 19:29:51
186480,19,2023-09-13 19:29:53
186480,19,2023-09-13 19:30:09
186480,19,2023-09-13 19:30:09
186480,19,2023-09-13 19:30:09
186480,19,2023-09-13 19:30:09
186480,19,2023-09-13 19:30:09
184996,19,2023-09-13 19:31:04
184996,19,2023-09-13 19:31:46
184996,19,2023-09-13 19:31:46
184996,19,2023-09-13 19:31:46
184996,19,2023-09-13 19:31:47
184996,19,2023-09-13 19:31:47
171442,19,2023-09-13 19:31:49
171442,19,2023-09-13 19:31:49
171442,19,2023-09-13 19:32:02
171442,19,2023-09-13 19:33:03
171442,19,2023-09-13 19:33:04
171442,19,2023-09-13 19:33:04
171442,19,2023-09-13 19:33:04
171442,19,2023-09-13 19:33:04
185004,8,2023-09-13 21:02:37
185004,8,2023-09-13 21:02:37
185673,4,2023-09-13 22:04:58
179682,13,2023-09-13 22:48:39
179682,14,2023-09-13 22:48:54
184986,21,2023-09-13 22:59:55
184986,12,2023-09-13 23:05:01
184986,13,2023-09-13 23:05:15
141174,4,2023-09-14 01:02:37
185000,21,2023-09-14 09:32:24
185000,21,2023-09-14 09:32:36
185000,30,2023-09-14 09:32:38
185000,31,2023-09-14 09:32:40
178614,19,2023-09-14 10:41:56
178614,19,2023-09-14 10:41:56
178614,8,2023-09-14 10:42:37
178614,8,2023-09-14 10:42:37
184998,13,2023-09-14 11:06:48
184999,4,2023-09-14 11:08:14
184999,7,2023-09-14 11:08:18
184998,12,2023-09-14 11:12:25
184998,19,2023-09-14 11:12:49
184998,19,2023-09-14 11:12:49
184885,12,2023-09-14 11:14:28
184885,1,2023-09-14 11:16:04
184885,19,2023-09-14 11:17:01
184885,19,2023-09-14 11:17:01
184998,1,2023-09-14 11:20:19
185000,13,2023-09-14 11:24:15
185000,14,2023-09-14 11:24:26
184988,5,2023-09-14 11:35:19
184988,4,2023-09-14 11:36:55
185000,13,2023-09-14 11:39:20
184999,9,2023-09-14 11:39:51
184999,10,2023-09-14 11:44:01
184999,11,2023-09-14 11:46:31
184990,4,2023-09-14 11:48:59
184990,4,2023-09-14 11:49:13
184990,7,2023-09-14 11:49:55
180545,8,2023-09-14 12:16:29
180545,8,2023-09-14 12:16:29
180545,4,2023-09-14 12:50:19
180545,4,2023-09-14 12:50:31
184988,8,2023-09-14 12:59:47
184988,8,2023-09-14 12:59:47
184988,8,2023-09-14 12:59:49
184988,8,2023-09-14 13:00:24
184988,8,2023-09-14 13:00:24
184988,8,2023-09-14 13:00:25
184988,8,2023-09-14 13:00:25
184988,8,2023-09-14 13:00:26
184985,6,2023-09-14 13:05:32
184985,2,2023-09-14 13:06:14
184985,3,2023-09-14 13:06:17
184985,5,2023-09-14 13:06:35
184985,1,2023-09-14 13:07:24
185673,13,2023-09-14 13:08:09
184985,13,2023-09-14 13:08:47
184985,12,2023-09-14 13:13:20
184985,13,2023-09-14 13:13:22
184985,14,2023-09-14 13:13:26
184985,5,2023-09-14 13:14:11
184985,19,2023-09-14 13:14:13
184985,19,2023-09-14 13:14:13
184985,16,2023-09-14 13:15:05
185673,14,2023-09-14 13:15:32
185673,5,2023-09-14 13:15:47
184985,14,2023-09-14 13:20:46
185673,14,2023-09-14 13:21:46
184988,12,2023-09-14 13:25:21
184988,13,2023-09-14 13:25:28
185673,16,2023-09-14 13:27:09
184985,5,2023-09-14 13:27:10
184985,19,2023-09-14 13:27:11
184985,19,2023-09-14 13:27:11
184985,19,2023-09-14 13:27:15
184985,19,2023-09-14 13:27:16
184985,19,2023-09-14 13:27:24
184985,19,2023-09-14 13:27:24
184988,13,2023-09-14 13:29:38
184994,4,2023-09-14 13:33:24
184885,13,2023-09-14 13:33:27
185673,31,2023-09-14 13:35:20
185673,29,2023-09-14 13:35:29
185673,29,2023-09-14 13:35:29
185673,21,2023-09-14 13:35:38
184986,14,2023-09-14 14:00:03
184986,16,2023-09-14 14:00:39
184986,19,2023-09-14 14:01:08
184986,19,2023-09-14 14:01:08
179682,19,2023-09-14 14:07:16
179682,19,2023-09-14 14:09:43
179682,19,2023-09-14 14:09:43
179682,19,2023-09-14 14:09:44
179682,19,2023-09-14 14:09:44
179682,19,2023-09-14 14:09:44
179682,5,2023-09-14 14:09:47
184885,19,2023-09-14 14:48:59
184885,19,2023-09-14 14:48:59
184998,13,2023-09-14 14:49:12
184990,9,2023-09-14 15:20:49
184990,10,2023-09-14 15:37:20
184998,14,2023-09-14 16:33:12
179682,4,2023-09-14 17:25:59
184996,8,2023-09-14 17:40:16
184996,8,2023-09-14 17:40:16
184996,19,2023-09-14 17:40:55
184996,19,2023-09-14 17:40:55
184996,29,2023-09-14 17:42:08
184996,29,2023-09-14 17:42:08
184996,19,2023-09-14 17:42:11
184996,19,2023-09-14 17:42:11
171442,1,2023-09-14 19:07:19
186153,4,2023-09-14 19:43:43
186153,8,2023-09-14 19:43:51
186153,8,2023-09-14 19:43:52
184992,4,2023-09-14 19:59:24
140230,15,2023-09-14 20:04:47
140230,13,2023-09-14 20:04:58
184992,8,2023-09-14 20:07:08
184992,8,2023-09-14 20:07:08
184992,7,2023-09-14 20:07:15
184992,9,2023-09-14 20:08:29
184992,10,2023-09-14 20:08:31
184992,11,2023-09-14 20:08:45
184992,13,2023-09-14 20:34:09
186158,19,2023-09-14 22:25:49
186158,19,2023-09-14 22:25:49
186158,19,2023-09-14 22:25:54
186158,19,2023-09-14 22:26:27
186158,19,2023-09-14 22:26:27
186158,19,2023-09-14 22:26:27
186158,19,2023-09-14 22:26:28
186158,19,2023-09-14 22:26:37
186158,19,2023-09-14 22:26:37
186158,19,2023-09-14 22:26:37
186158,19,2023-09-14 22:26:37
186158,19,2023-09-14 22:26:37
185673,4,2023-09-14 23:23:51
185673,4,2023-09-14 23:26:51
185673,13,2023-09-14 23:27:05
185673,8,2023-09-14 23:29:08
185673,8,2023-09-14 23:29:08
141174,8,2023-09-14 23:44:43
141174,8,2023-09-14 23:44:43
141174,8,2023-09-14 23:44:51
141174,8,2023-09-14 23:45:53
141174,8,2023-09-14 23:45:53
141174,8,2023-09-14 23:45:53
141174,8,2023-09-14 23:45:54
141174,8,2023-09-14 23:45:54
184990,4,2023-09-15 09:31:52
184990,4,2023-09-15 09:31:58
184990,8,2023-09-15 10:07:41
184990,8,2023-09-15 10:07:42
184988,5,2023-09-15 10:10:56
184988,19,2023-09-15 10:13:55
184988,19,2023-09-15 10:13:55
184988,13,2023-09-15 10:21:23
185004,33,2023-09-15 11:02:04
185004,22,2023-09-15 11:02:17
185004,20,2023-09-15 11:02:18
185004,4,2023-09-15 11:02:51
186164,1,2023-09-15 11:11:14
184988,14,2023-09-15 11:12:43
186164,4,2023-09-15 11:13:52
185009,8,2023-09-15 11:30:16
185009,8,2023-09-15 11:30:16
185009,4,2023-09-15 11:30:40
184988,19,2023-09-15 12:15:14
184988,19,2023-09-15 12:15:14
184988,19,2023-09-15 12:15:31
184988,19,2023-09-15 12:15:31
184988,19,2023-09-15 12:15:32
184988,19,2023-09-15 12:16:00
184988,19,2023-09-15 12:16:00
184988,19,2023-09-15 12:16:00
184988,19,2023-09-15 12:16:01
184988,19,2023-09-15 12:16:01
186153,8,2023-09-15 12:55:40
186153,8,2023-09-15 12:55:40
185009,8,2023-09-15 13:01:04
185009,8,2023-09-15 13:01:04
185009,8,2023-09-15 13:01:08
185009,8,2023-09-15 13:01:09
185009,8,2023-09-15 13:01:47
185009,8,2023-09-15 13:01:47
185009,8,2023-09-15 13:01:47
185009,8,2023-09-15 13:01:47
185009,8,2023-09-15 13:01:48
184986,4,2023-09-15 13:18:52
185674,1,2023-09-15 13:34:11
185674,1,2023-09-15 13:46:30
185674,2,2023-09-15 13:46:45
185006,8,2023-09-15 14:00:34
185006,8,2023-09-15 14:00:34
185006,8,2023-09-15 14:00:41
185006,8,2023-09-15 14:00:41
184992,7,2023-09-15 14:51:15
185674,6,2023-09-15 15:06:05
185674,3,2023-09-15 15:06:10
185674,4,2023-09-15 15:06:40
184992,4,2023-09-15 15:13:57
184992,7,2023-09-15 15:16:36
180599,4,2023-09-15 16:27:19
180599,20,2023-09-15 16:28:55
180599,22,2023-09-15 16:29:55
184992,7,2023-09-15 16:54:11
184992,4,2023-09-15 17:08:49
184990,8,2023-09-15 17:09:57
184990,8,2023-09-15 17:09:58
184990,8,2023-09-15 17:09:59
184990,8,2023-09-15 17:11:44
184990,8,2023-09-15 17:11:44
184990,8,2023-09-15 17:11:44
184990,8,2023-09-15 17:11:45
184990,8,2023-09-15 17:11:45
184986,8,2023-09-15 17:14:21
184986,8,2023-09-15 17:14:21
184986,8,2023-09-15 17:14:23
184986,8,2023-09-15 17:14:37
184986,8,2023-09-15 17:14:38
184986,8,2023-09-15 17:14:38
184986,8,2023-09-15 17:14:38
184986,8,2023-09-15 17:14:39
184986,21,2023-09-15 17:15:01
184986,30,2023-09-15 17:18:11
184986,21,2023-09-15 17:19:03
184980,4,2023-09-15 18:36:08
186153,4,2023-09-15 18:43:41
186153,22,2023-09-15 18:43:43
186153,20,2023-09-15 18:43:43
186153,4,2023-09-15 18:46:38
185004,4,2023-09-15 19:22:30
184992,7,2023-09-15 19:24:44
186158,8,2023-09-15 19:40:42
186158,8,2023-09-15 19:40:42
185674,7,2023-09-15 19:44:52
185674,9,2023-09-15 19:45:15
185674,10,2023-09-15 19:45:18
185674,11,2023-09-15 19:45:19
185004,8,2023-09-15 19:54:58
185004,8,2023-09-15 19:54:58
185006,4,2023-09-15 20:08:39
185004,8,2023-09-15 20:21:49
185004,8,2023-09-15 20:21:49
185004,8,2023-09-15 20:22:18
185004,8,2023-09-15 20:22:29
185004,8,2023-09-15 20:22:29
185004,8,2023-09-15 20:22:29
185004,8,2023-09-15 20:22:30
185004,8,2023-09-15 20:22:30
185674,12,2023-09-15 20:51:48
185674,13,2023-09-15 21:38:04
185674,5,2023-09-15 23:06:43
185674,17,2023-09-15 23:08:20
185674,15,2023-09-15 23:20:04
185004,19,2023-09-16 09:18:52
185004,19,2023-09-16 09:18:52
185004,21,2023-09-16 09:18:59
185004,30,2023-09-16 09:21:53
185004,31,2023-09-16 09:22:59
185004,19,2023-09-16 09:23:47
185004,19,2023-09-16 09:23:48
184992,9,2023-09-16 09:26:09
184992,7,2023-09-16 09:26:11
184992,10,2023-09-16 09:26:13
184992,11,2023-09-16 09:26:15
184992,4,2023-09-16 09:27:12
185004,12,2023-09-16 09:31:30
185004,13,2023-09-16 09:31:38
184992,4,2023-09-16 09:44:16
185004,13,2023-09-16 09:59:14
185004,21,2023-09-16 09:59:28
179356,19,2023-09-16 10:11:11
179356,19,2023-09-16 10:11:11
185674,15,2023-09-16 10:39:13
185674,7,2023-09-16 10:41:49
185674,9,2023-09-16 10:41:51
185674,10,2023-09-16 10:41:52
185674,11,2023-09-16 10:41:54
184992,4,2023-09-16 11:05:18
178614,4,2023-09-16 11:06:22
178614,4,2023-09-16 11:10:59
178614,8,2023-09-16 11:16:21
178614,8,2023-09-16 11:16:22
178614,8,2023-09-16 11:17:06
178614,8,2023-09-16 11:17:14
178614,8,2023-09-16 11:17:14
178614,8,2023-09-16 11:17:14
178614,8,2023-09-16 11:17:15
178614,8,2023-09-16 11:17:15
184988,19,2023-09-16 11:18:45
184988,19,2023-09-16 11:18:45
184988,19,2023-09-16 11:18:51
184988,19,2023-09-16 11:18:52
184988,19,2023-09-16 11:18:52
184988,19,2023-09-16 11:19:55
184988,19,2023-09-16 11:19:55
184988,19,2023-09-16 11:19:55
184988,19,2023-09-16 11:19:55
184988,19,2023-09-16 11:19:55
184988,21,2023-09-16 11:26:46
184988,30,2023-09-16 11:26:46
184988,31,2023-09-16 11:26:47
185006,4,2023-09-16 11:30:10
186164,4,2023-09-16 11:56:23
184988,16,2023-09-16 11:57:59
184992,13,2023-09-16 12:25:23
184992,13,2023-09-16 12:27:36
184992,13,2023-09-16 12:31:16
185673,8,2023-09-16 12:57:09
185673,8,2023-09-16 12:57:09
185673,8,2023-09-16 12:57:12
185673,8,2023-09-16 12:57:56
185673,8,2023-09-16 12:57:56
185673,8,2023-09-16 12:57:56
185673,8,2023-09-16 12:57:57
185673,8,2023-09-16 12:57:57
159733,4,2023-09-16 13:01:41
185673,8,2023-09-16 13:09:41
185673,8,2023-09-16 13:09:41
185673,8,2023-09-16 13:09:56
185673,8,2023-09-16 13:09:57
186164,8,2023-09-16 13:20:00
186164,8,2023-09-16 13:20:00
186164,8,2023-09-16 13:20:03
186164,8,2023-09-16 13:21:00
186164,8,2023-09-16 13:21:00
186164,8,2023-09-16 13:21:00
186164,8,2023-09-16 13:21:01
186164,8,2023-09-16 13:21:01
186164,5,2023-09-16 13:38:28
186164,12,2023-09-16 13:39:11
186164,13,2023-09-16 13:39:22
186164,15,2023-09-16 13:39:26
186164,15,2023-09-16 13:39:31
179356,4,2023-09-16 13:40:44
184986,8,2023-09-16 13:55:40
184986,8,2023-09-16 13:55:41
184986,8,2023-09-16 13:56:47
184986,8,2023-09-16 13:56:47
185006,8,2023-09-16 14:03:54
185006,8,2023-09-16 14:03:54
185006,19,2023-09-16 14:04:33
185006,19,2023-09-16 14:04:33
186164,21,2023-09-16 14:15:16
185674,7,2023-09-16 14:23:52
184980,4,2023-09-16 14:35:45
184980,20,2023-09-16 14:35:46
184980,22,2023-09-16 14:36:00
184992,14,2023-09-16 15:12:53
184992,5,2023-09-16 15:14:36
184992,5,2023-09-16 15:14:43
184992,17,2023-09-16 15:26:43
185003,8,2023-09-16 16:12:36
185003,8,2023-09-16 16:12:36
185003,19,2023-09-16 16:12:46
185003,19,2023-09-16 16:12:46
184985,8,2023-09-16 16:16:17
184985,8,2023-09-16 16:16:17
184985,12,2023-09-16 16:16:30
184985,13,2023-09-16 16:16:31
184985,14,2023-09-16 16:16:34
184985,16,2023-09-16 16:16:39
184985,5,2023-09-16 16:16:42
184985,19,2023-09-16 16:16:44
184985,19,2023-09-16 16:16:44
185004,13,2023-09-16 16:51:10
179356,4,2023-09-16 16:51:49
184985,5,2023-09-16 16:54:45
184985,8,2023-09-16 16:54:54
184985,8,2023-09-16 16:54:55
185004,15,2023-09-16 16:56:03
185004,15,2023-09-16 16:56:09
185004,21,2023-09-16 17:03:47
179356,7,2023-09-16 17:08:12
186153,22,2023-09-16 18:55:29
186153,4,2023-09-16 18:55:30
186153,4,2023-09-16 18:55:42
186478,4,2023-09-16 20:44:42
184992,4,2023-09-16 21:01:12
179356,4,2023-09-16 21:12:56
179356,8,2023-09-16 21:35:58
179356,8,2023-09-16 21:35:58
179356,8,2023-09-16 21:36:05
179356,8,2023-09-16 21:36:18
179356,8,2023-09-16 21:36:18
179356,8,2023-09-16 21:36:19
179356,8,2023-09-16 21:36:19
179356,8,2023-09-16 21:36:20
185673,13,2023-09-16 23:15:21
186162,8,2023-09-16 23:29:34
186162,8,2023-09-16 23:29:34
186162,8,2023-09-16 23:29:53
186162,8,2023-09-16 23:29:53
186162,19,2023-09-17 00:05:25
186162,19,2023-09-17 00:05:25
186162,8,2023-09-17 00:09:30
186162,8,2023-09-17 00:09:30
186162,19,2023-09-17 00:09:41
186162,19,2023-09-17 00:09:41
186162,29,2023-09-17 00:09:49
186162,29,2023-09-17 00:09:49
186162,21,2023-09-17 00:10:01
185673,16,2023-09-17 11:12:19
185673,8,2023-09-17 11:15:36
185673,8,2023-09-17 11:15:36
185004,21,2023-09-17 11:28:41
185673,13,2023-09-17 11:33:08
185673,50,2023-09-17 11:39:07
185673,54,2023-09-17 11:39:17
185673,55,2023-09-17 11:39:33
185673,68,2023-09-17 11:40:27
184992,9,2023-09-17 12:04:38
180599,8,2023-09-17 12:10:23
180599,8,2023-09-17 12:10:23
159733,4,2023-09-17 12:15:28
186162,19,2023-09-17 12:20:53
186162,19,2023-09-17 12:20:53
180599,7,2023-09-17 12:22:59
184885,19,2023-09-17 12:26:42
184885,19,2023-09-17 12:26:42
171442,8,2023-09-17 12:35:10
171442,8,2023-09-17 12:35:10
159733,7,2023-09-17 12:42:57
184885,8,2023-09-17 12:51:15
184885,8,2023-09-17 12:51:16
159733,9,2023-09-17 12:57:38
185673,21,2023-09-17 13:17:17
185673,31,2023-09-17 13:18:20
185673,30,2023-09-17 13:18:29
184985,5,2023-09-17 13:22:06
178614,21,2023-09-17 13:35:25
179682,4,2023-09-17 13:36:14
186153,8,2023-09-17 13:37:29
186153,8,2023-09-17 13:37:29
186153,8,2023-09-17 13:37:49
186153,8,2023-09-17 13:37:49
186153,8,2023-09-17 13:40:30
186153,8,2023-09-17 13:40:38
186153,8,2023-09-17 13:40:38
186153,8,2023-09-17 13:40:39
186153,8,2023-09-17 13:40:39
186153,8,2023-09-17 13:40:40
186153,8,2023-09-17 13:40:44
186153,8,2023-09-17 13:40:45
186162,2,2023-09-17 13:58:06
186162,8,2023-09-17 13:58:16
186162,8,2023-09-17 13:58:17
186162,4,2023-09-17 14:02:47
179682,8,2023-09-17 14:14:27
179682,8,2023-09-17 14:14:27
179682,8,2023-09-17 14:14:28
179682,8,2023-09-17 14:14:40
179682,8,2023-09-17 14:14:40
179682,8,2023-09-17 14:14:41
179682,8,2023-09-17 14:14:41
179682,8,2023-09-17 14:14:42
178614,19,2023-09-17 14:37:23
178614,19,2023-09-17 14:37:23
178614,19,2023-09-17 14:38:17
178614,19,2023-09-17 14:38:26
178614,19,2023-09-17 14:38:26
178614,19,2023-09-17 14:38:26
178614,19,2023-09-17 14:38:27
178614,19,2023-09-17 14:38:27
186152,24,2023-09-17 15:39:31
186152,24,2023-09-17 15:39:31
186152,8,2023-09-17 15:43:24
186152,8,2023-09-17 15:43:24
186479,8,2023-09-17 15:45:11
186479,8,2023-09-17 15:45:11
186479,24,2023-09-17 15:45:20
186479,24,2023-09-17 15:45:20
186479,5,2023-09-17 15:45:29
186479,19,2023-09-17 15:45:30
186479,19,2023-09-17 15:45:30
186479,12,2023-09-17 15:45:58
186479,13,2023-09-17 15:45:59
186479,14,2023-09-17 15:45:59
186479,16,2023-09-17 15:46:00
186152,4,2023-09-17 15:53:46
186152,2,2023-09-17 15:54:28
186152,4,2023-09-17 15:54:30
186164,13,2023-09-17 16:08:48
186162,4,2023-09-17 16:10:16
184980,8,2023-09-17 16:19:02
184980,8,2023-09-17 16:19:02
184980,8,2023-09-17 16:20:47
184980,8,2023-09-17 16:20:47
184980,8,2023-09-17 16:20:49
184980,8,2023-09-17 16:46:03
184980,8,2023-09-17 16:46:04
184980,8,2023-09-17 16:46:05
184980,8,2023-09-17 16:46:20
184980,8,2023-09-17 16:46:20
184980,8,2023-09-17 16:46:21
184980,8,2023-09-17 16:46:21
184980,8,2023-09-17 16:46:21
185004,21,2023-09-17 16:57:21
185004,14,2023-09-17 17:09:43
186157,8,2023-09-17 17:30:57
186157,8,2023-09-17 17:30:57
179682,21,2023-09-17 17:33:06
179682,21,2023-09-17 17:33:17
179682,30,2023-09-17 17:33:26
179682,31,2023-09-17 17:33:29
186153,8,2023-09-17 17:38:56
186153,8,2023-09-17 17:38:56
185006,4,2023-09-17 17:45:38
185006,4,2023-09-17 17:45:39
185004,17,2023-09-17 18:00:31
186164,5,2023-09-17 18:42:54
185004,13,2023-09-17 18:55:59
184996,8,2023-09-17 18:57:15
184996,8,2023-09-17 18:57:15
180545,8,2023-09-17 18:58:54
180545,8,2023-09-17 18:58:54
180545,19,2023-09-17 18:59:29
180545,19,2023-09-17 18:59:29
180545,4,2023-09-17 18:59:41
184986,19,2023-09-17 19:10:28
184986,19,2023-09-17 19:10:29
184992,4,2023-09-17 19:16:05
184992,9,2023-09-17 19:16:09
184985,5,2023-09-17 19:16:33
184994,14,2023-09-17 19:27:54
184994,4,2023-09-17 19:30:05
184992,8,2023-09-17 19:59:47
184992,8,2023-09-17 19:59:47
184992,8,2023-09-17 19:59:50
184992,8,2023-09-17 20:00:27
184992,8,2023-09-17 20:00:27
184992,8,2023-09-17 20:00:31
184992,8,2023-09-17 20:01:37
184992,8,2023-09-17 20:01:38
184992,8,2023-09-17 20:01:38
184992,8,2023-09-17 20:01:39
184992,8,2023-09-17 20:01:39
186479,8,2023-09-17 20:04:58
186479,8,2023-09-17 20:04:58
184994,8,2023-09-17 20:33:55
184994,8,2023-09-17 20:33:55
184994,21,2023-09-17 20:34:16
184992,8,2023-09-17 20:34:29
184992,8,2023-09-17 20:34:29
184985,19,2023-09-17 21:54:22
184985,19,2023-09-17 21:54:22
184985,19,2023-09-17 21:54:40
184985,19,2023-09-17 21:54:40
184985,19,2023-09-17 21:54:42
184985,19,2023-09-17 21:55:02
184985,19,2023-09-17 21:55:02
184985,19,2023-09-17 21:55:02
184985,19,2023-09-17 21:55:03
184985,19,2023-09-17 21:55:03
184985,5,2023-09-17 21:55:05
184985,19,2023-09-17 21:55:19
184985,19,2023-09-17 21:55:20
184985,8,2023-09-17 21:55:35
184985,8,2023-09-17 21:55:35
185000,8,2023-09-17 21:56:02
185000,8,2023-09-17 21:56:03
184994,30,2023-09-17 22:12:53
186478,4,2023-09-17 22:44:38
180599,2,2023-09-17 22:52:02
186157,8,2023-09-17 23:24:30
186157,8,2023-09-17 23:24:30
180599,8,2023-09-17 23:47:34
180599,8,2023-09-17 23:47:34
184885,2,2023-09-17 23:54:58
184885,4,2023-09-17 23:55:17
180599,1,2023-09-17 23:58:31
180599,1,2023-09-18 00:04:13
180599,8,2023-09-18 00:07:43
180599,8,2023-09-18 00:07:43
180599,8,2023-09-18 00:08:18
180599,8,2023-09-18 00:08:19
180599,5,2023-09-18 00:08:38
186158,19,2023-09-18 00:16:57
186158,19,2023-09-18 00:16:57
184885,8,2023-09-18 02:57:15
184885,8,2023-09-18 02:57:15
163849,8,2023-09-18 03:45:06
163849,8,2023-09-18 03:45:06
163849,4,2023-09-18 03:45:43
163849,8,2023-09-18 03:55:50
163849,8,2023-09-18 03:55:50
184885,8,2023-09-18 03:58:20
184885,8,2023-09-18 03:58:20
184885,8,2023-09-18 03:58:23
184885,8,2023-09-18 03:58:57
184885,8,2023-09-18 03:58:57
184885,8,2023-09-18 03:58:58
184885,8,2023-09-18 03:58:58
184885,8,2023-09-18 03:58:59
163849,8,2023-09-18 06:43:55
163849,8,2023-09-18 06:43:55
186164,13,2023-09-18 09:10:31
186164,15,2023-09-18 09:10:33
186164,14,2023-09-18 09:12:27
186164,5,2023-09-18 09:15:08
180545,4,2023-09-18 09:20:11
184990,8,2023-09-18 09:37:22
